color,energy,entropy,img,kp,kurtosis,max,mean,min,moment_3,moment_4,skew,std,sum,var
red,0.031236984589754276,3.559254292807609,154372.jpg,12,0.1454206971313945,0.9921568627450981,0.8424169667867146,0.5333333333333333,-0.0011491277521948555,0.00047051352732708156,-0.8495682681810978,0.11059190611825055,41.278431372549015,0.012230569698867945
red,0.04039983340274886,3.528957968993344,154372.jpg,13,-1.1173198679276295,1.0,0.7670268107242896,0.4117647058823529,-0.0013877054442673084,0.0018302293488991759,-0.2520580431639204,0.17657623153688756,37.58431372549019,0.031179165543768525
red,0.027072053311120368,3.6654865248665636,154372.jpg,14,-1.2943604331990826,1.0,0.7130052020808323,0.38823529411764707,-0.0007553745443938313,0.0019515210466616306,-0.12142213426872996,0.18391683911731443,34.937254901960785,0.033825403710904124
red,0.02957101207830071,3.5982245480093322,154372.jpg,15,-1.0671193000621007,1.0,0.7218087234893957,0.3607843137254902,-0.0014061181477625943,0.001998558780350454,-0.24385850451454638,0.17931968574272025,35.36862745098039,0.032155549694867946
red,0.0428987921699292,3.461695992136113,154372.jpg,16,-0.9353942866985978,1.0,0.7956782713085236,0.43529411764705883,-0.0019470062811630085,0.0014816205206756223,-0.44406082134308233,0.16367221691385642,38.98823529411766,0.026788594589496468
red,0.0387338608912953,3.4919923159503776,154372.jpg,17,-0.6127383277652232,1.0,0.8273709483793515,0.4823529411764706,-0.0009592045068434284,0.0006879115524131278,-0.4336973590917536,0.13028911806973453,40.541176470588226,0.01697525428738923
red,0.05206164098292379,3.431664993656224,154372.jpg,18,-1.1517384704915008,1.0,0.7952781112444978,0.4666666666666667,-0.0007595120293740811,0.0011220020806935811,-0.19638665728349045,0.15696671142834565,38.96862745098039,0.02463854849662954
red,0.0387338608912953,3.423317656051474,154372.jpg,19,-0.7281469111209895,1.0,0.8296918767507003,0.5294117647058824,-0.0013928909181072358,0.0007411703171512841,-0.5738042704804216,0.1343954121668925,40.654901960784315,0.018062126811508913
red,0.03790087463556852,3.4339961895976896,154372.jpg,20,-1.3437235756080297,1.0,0.7799919967987193,0.4666666666666667,-0.0018637101422851379,0.0016431914749482136,-0.3333971276654128,0.17747567566498718,38.21960784313725,0.031497615452743724
red,0.04872969596001666,3.400182496420776,154372.jpg,21,-1.028918339167889,1.0,0.8086434573829531,0.4666666666666667,-0.0023696480026918366,0.0016695929653702056,-0.47725924202588843,0.17059900632806965,39.6235294117647,0.02910402096012475
red,0.031236984589754276,3.559254292807609,154372.jpg,22,0.1454206971313945,0.9921568627450981,0.8424169667867146,0.5333333333333333,-0.0011491277521948555,0.00047051352732708156,-0.8495682681810978,0.11059190611825055,41.278431372549015,0.012230569698867945
red,0.027072053311120368,3.6654865248665636,154372.jpg,23,-1.2943604331990826,1.0,0.7130052020808323,0.38823529411764707,-0.0007553745443938313,0.0019515210466616306,-0.12142213426872996,0.18391683911731443,34.937254901960785,0.033825403710904124
red,0.04039983340274886,3.528957968993344,154372.jpg,24,-1.1173198679276295,1.0,0.7670268107242896,0.4117647058823529,-0.0013877054442673084,0.0018302293488991759,-0.2520580431639204,0.17657623153688756,37.58431372549019,0.031179165543768525
red,0.02957101207830071,3.5982245480093322,154372.jpg,25,-1.0671193000621007,1.0,0.7218087234893957,0.3607843137254902,-0.0014061181477625943,0.001998558780350454,-0.24385850451454638,0.17931968574272025,35.36862745098039,0.032155549694867946
red,0.0387338608912953,3.4919923159503776,154372.jpg,26,-0.6127383277652232,1.0,0.8273709483793515,0.4823529411764706,-0.0009592045068434284,0.0006879115524131278,-0.4336973590917536,0.13028911806973453,40.541176470588226,0.01697525428738923
red,0.03206997084548105,3.548575759261394,154372.jpg,27,1.3691171599047722,0.9921568627450981,0.8357743097238896,0.42745098039215684,-0.0027494182993423907,0.001189879203976704,-1.2969072892474458,0.12846277401261474,40.95294117647059,0.016502684307016124
red,0.0428987921699292,3.461695992136113,154372.jpg,28,-0.9353942866985978,1.0,0.7956782713085236,0.43529411764705883,-0.0019470062811630085,0.0014816205206756223,-0.44406082134308233,0.16367221691385642,38.98823529411766,0.026788594589496468
red,0.05206164098292379,3.431664993656224,154372.jpg,29,-1.1517384704915008,1.0,0.7952781112444978,0.4666666666666667,-0.0007595120293740811,0.0011220020806935811,-0.19638665728349045,0.15696671142834565,38.96862745098039,0.02463854849662954
red,0.03790087463556852,3.4339961895976896,154372.jpg,30,-1.3437235756080297,1.0,0.7799919967987193,0.4666666666666667,-0.0018637101422851379,0.0016431914749482136,-0.3333971276654128,0.17747567566498718,38.21960784313725,0.031497615452743724
red,0.03706788837984174,3.4622879112531972,154372.jpg,31,-1.3088398224805609,1.0,0.7671868747499,0.4549019607843137,-0.0011716310917701878,0.0016445598197509209,-0.21276108153905043,0.17659005138328332,37.5921568627451,0.03118404624755064
red,0.04872969596001666,3.400182496420776,154372.jpg,32,-1.028918339167889,1.0,0.8086434573829531,0.4666666666666667,-0.0023696480026918366,0.0016695929653702056,-0.47725924202588843,0.17059900632806965,39.6235294117647,0.02910402096012475
red,0.027072053311120368,3.6654865248665636,154372.jpg,33,-1.2943604331990826,1.0,0.7130052020808323,0.38823529411764707,-0.0007553745443938313,0.0019515210466616306,-0.12142213426872996,0.18391683911731443,34.937254901960785,0.033825403710904124
red,0.02957101207830071,3.5982245480093322,154372.jpg,34,-1.0671193000621007,1.0,0.7218087234893957,0.3607843137254902,-0.0014061181477625943,0.001998558780350454,-0.24385850451454638,0.17931968574272025,35.36862745098039,0.032155549694867946
red,0.04039983340274886,3.528957968993344,154372.jpg,35,-1.1173198679276295,1.0,0.7670268107242896,0.4117647058823529,-0.0013877054442673084,0.0018302293488991759,-0.2520580431639204,0.17657623153688756,37.58431372549019,0.031179165543768525
red,0.0428987921699292,3.461695992136113,154372.jpg,36,-0.9353942866985978,1.0,0.7956782713085236,0.43529411764705883,-0.0019470062811630085,0.0014816205206756223,-0.44406082134308233,0.16367221691385642,38.98823529411766,0.026788594589496468
red,0.027072053311120368,3.6654865248665636,154372.jpg,37,-1.3200392822083287,1.0,0.6967587034813926,0.34901960784313724,-0.0013122507999955976,0.002710075707663379,-0.1630253434481928,0.20041054733642377,34.141176470588235,0.04016438748368495
red,0.031236984589754276,3.559254292807609,154372.jpg,38,0.1454206971313945,0.9921568627450981,0.8424169667867146,0.5333333333333333,-0.0011491277521948555,0.00047051352732708156,-0.8495682681810978,0.11059190611825055,41.278431372549015,0.012230569698867945
red,0.05206164098292379,3.431664993656224,154372.jpg,39,-1.1517384704915008,1.0,0.7952781112444978,0.4666666666666667,-0.0007595120293740811,0.0011220020806935811,-0.19638665728349045,0.15696671142834565,38.96862745098039,0.02463854849662954
green,0.02707205331112037,3.6830997129758565,154372.jpg,0,-1.0987523711411096,0.9647058823529412,0.6825130052020809,0.3333333333333333,-0.001336486893756342,0.002024967983338818,-0.22668881776745517,0.1806528714033725,33.44313725490196,0.03263545994628344
green,0.02540608079966681,3.722069968177579,154372.jpg,1,-1.288185848745439,0.9647058823529412,0.6704281712685074,0.3215686274509804,-0.0008942928366326314,0.0021848246110669524,-0.13243713489188444,0.18901226730996315,32.85098039215686,0.035725637193652966
green,0.02623906705539359,3.7113914346313637,154372.jpg,2,-1.3321458720780261,0.9647058823529412,0.6615446178471388,0.3215686274509804,-0.0011353972782478631,0.00256331770559058,-0.14627313480431933,0.19799813215216686,32.4156862745098,0.039203260335746934
green,0.02207413577675969,3.835236854799611,154372.jpg,3,-1.1457592876856704,0.9882352941176471,0.7166066426570629,0.3607843137254902,-0.0009938423482371676,0.0019925524109375625,-0.16744985175547425,0.18105516157312493,35.11372549019608,0.03278097153227037
green,0.02623906705539359,3.7113914346313637,154372.jpg,4,-1.2866529460945402,0.9921568627450981,0.714125650260104,0.35294117647058826,-0.001418002740594145,0.00250514551899723,-0.18964279967441697,0.19554508479143123,34.9921568627451,0.038237880186088036
green,0.02540608079966681,3.722069968177579,154372.jpg,5,-1.3044464264610025,0.9921568627450981,0.7246098439375749,0.3607843137254902,-0.002741159286058229,0.0028167811886540294,-0.3331218167026844,0.2018879502946628,35.50588235294117,0.040758744474180236
green,0.02707205331112037,3.6830997129758556,154372.jpg,6,-1.1390719834385288,1.0,0.750140056022409,0.35294117647058826,-0.003120528488211893,0.0032292509286610113,-0.3670278228938321,0.2041000234948084,36.75686274509804,0.04165681959058134
green,0.02207413577675969,3.835236854799611,154372.jpg,7,-0.9066881204853248,0.9882352941176471,0.7413365346138456,0.3607843137254902,-0.002287215889542214,0.001952037488948775,-0.4286141430861794,0.17474853920887637,36.325490196078434,0.030537051955636198
green,0.02457309454394003,3.750361689833087,154372.jpg,8,-1.1171789617772558,0.9803921568627451,0.7318927571028412,0.39215686274509803,-0.0005518502839359096,0.0014244749961299426,-0.1209725761749966,0.16584846146051854,35.86274509803922,0.027505712168821108
green,0.02707205331112037,3.6830997129758556,154372.jpg,9,-1.1390719834385288,1.0,0.750140056022409,0.35294117647058826,-0.003120528488211893,0.0032292509286610113,-0.3670278228938321,0.2041000234948084,36.75686274509804,0.04165681959058134
green,0.02540608079966681,3.722069968177579,154372.jpg,10,-1.3044464264610025,0.9921568627450981,0.7246098439375749,0.3607843137254902,-0.002741159286058229,0.0028167811886540294,-0.3331218167026844,0.2018879502946628,35.50588235294117,0.040758744474180236
green,0.02707205331112037,3.6830997129758556,154372.jpg,11,-1.1390719834385288,1.0,0.750140056022409,0.35294117647058826,-0.003120528488211893,0.0032292509286610113,-0.3670278228938321,0.2041000234948084,36.75686274509804,0.04165681959058134
green,0.03290295710120783,3.541641104698316,154372.jpg,12,0.3005763496293672,0.9647058823529412,0.8076030412164867,0.47843137254901963,-0.001606209425264597,0.0006891046810934781,-0.9247633456175185,0.12020536573742815,39.57254901960785,0.014449329952068865
green,0.02207413577675969,3.835236854799611,154372.jpg,13,-1.1457592876856704,0.9882352941176471,0.7166066426570629,0.3607843137254902,-0.0009938423482371676,0.0019925524109375625,-0.16744985175547425,0.18105516157312493,35.11372549019608,0.03278097153227037
green,0.02540608079966681,3.722069968177579,154372.jpg,14,-1.288185848745439,0.9647058823529412,0.6704281712685074,0.3215686274509804,-0.0008942928366326314,0.0021848246110669524,-0.13243713489188444,0.18901226730996315,32.85098039215686,0.035725637193652966
green,0.02707205331112037,3.6830997129758565,154372.jpg,15,-1.0987523711411096,0.9647058823529412,0.6825130052020809,0.3333333333333333,-0.001336486893756342,0.002024967983338818,-0.22668881776745517,0.1806528714033725,33.44313725490196,0.03263545994628344
green,0.02207413577675969,3.835236854799611,154372.jpg,16,-0.9066881204853248,0.9882352941176471,0.7413365346138456,0.3607843137254902,-0.002287215889542214,0.001952037488948775,-0.4286141430861794,0.17474853920887637,36.325490196078434,0.030537051955636198
green,0.03373594335693462,3.50960550405967,154372.jpg,17,-0.36605283040174985,0.984313725490196,0.7569427771108442,0.3568627450980392,-0.0012991541764128302,0.0012124692494105077,-0.4133928292427871,0.14647581335596813,37.09019607843137,0.02145516389829241
green,0.02457309454394003,3.750361689833087,154372.jpg,18,-1.1171789617772558,0.9803921568627451,0.7318927571028412,0.39215686274509803,-0.0005518502839359096,0.0014244749961299426,-0.1209725761749966,0.16584846146051854,35.86274509803922,0.027505712168821108
green,0.02623906705539359,3.6937782465220708,154372.jpg,19,-0.8142140444361736,0.9921568627450981,0.7895158063225289,0.47843137254901963,-0.001396728185049917,0.0009068339165634959,-0.480476116056949,0.14271842060188186,38.686274509803916,0.02036854757909566
green,0.02540608079966681,3.722069968177579,154372.jpg,20,-1.3044464264610025,0.9921568627450981,0.7246098439375749,0.3607843137254902,-0.002741159286058229,0.0028167811886540294,-0.3331218167026844,0.2018879502946628,35.50588235294117,0.040758744474180236
green,0.02707205331112037,3.6830997129758556,154372.jpg,21,-1.1390719834385288,1.0,0.750140056022409,0.35294117647058826,-0.003120528488211893,0.0032292509286610113,-0.3670278228938321,0.2041000234948084,36.75686274509804,0.04165681959058134
green,0.03290295710120783,3.541641104698316,154372.jpg,22,0.3005763496293672,0.9647058823529412,0.8076030412164867,0.47843137254901963,-0.001606209425264597,0.0006891046810934781,-0.9247633456175185,0.12020536573742815,39.57254901960785,0.014449329952068865
green,0.02540608079966681,3.722069968177579,154372.jpg,23,-1.288185848745439,0.9647058823529412,0.6704281712685074,0.3215686274509804,-0.0008942928366326314,0.0021848246110669524,-0.13243713489188444,0.18901226730996315,32.85098039215686,0.035725637193652966
green,0.02207413577675969,3.835236854799611,154372.jpg,24,-1.1457592876856704,0.9882352941176471,0.7166066426570629,0.3607843137254902,-0.0009938423482371676,0.0019925524109375625,-0.16744985175547425,0.18105516157312493,35.11372549019608,0.03278097153227037
green,0.02707205331112037,3.6830997129758565,154372.jpg,25,-1.0987523711411096,0.9647058823529412,0.6825130052020809,0.3333333333333333,-0.001336486893756342,0.002024967983338818,-0.22668881776745517,0.1806528714033725,33.44313725490196,0.03263545994628344
green,0.03373594335693462,3.50960550405967,154372.jpg,26,-0.36605283040174985,0.984313725490196,0.7569427771108442,0.3568627450980392,-0.0012991541764128302,0.0012124692494105077,-0.4133928292427871,0.14647581335596813,37.09019607843137,0.02145516389829241
green,0.03123698458975427,3.5982245480093322,154372.jpg,27,1.2613218677908362,0.9647058823529412,0.7969587835134053,0.34901960784313724,-0.0035440071355700726,0.0016860707303625081,-1.2632694678850873,0.1410369354144301,39.05098039215686,0.019891417151094132
green,0.02207413577675969,3.835236854799611,154372.jpg,28,-0.9066881204853248,0.9882352941176471,0.7413365346138456,0.3607843137254902,-0.002287215889542214,0.001952037488948775,-0.4286141430861794,0.17474853920887637,36.325490196078434,0.030537051955636198
green,0.02457309454394003,3.750361689833087,154372.jpg,29,-1.1171789617772558,0.9803921568627451,0.7318927571028412,0.39215686274509803,-0.0005518502839359096,0.0014244749961299426,-0.1209725761749966,0.16584846146051854,35.86274509803922,0.027505712168821108
green,0.02540608079966681,3.722069968177579,154372.jpg,30,-1.3044464264610025,0.9921568627450981,0.7246098439375749,0.3607843137254902,-0.002741159286058229,0.0028167811886540294,-0.3331218167026844,0.2018879502946628,35.50588235294117,0.040758744474180236
green,0.02623906705539359,3.7113914346313637,154372.jpg,31,-1.2866529460945402,0.9921568627450981,0.714125650260104,0.35294117647058826,-0.001418002740594145,0.00250514551899723,-0.18964279967441697,0.19554508479143123,34.9921568627451,0.038237880186088036
green,0.02707205331112037,3.6830997129758556,154372.jpg,32,-1.1390719834385288,1.0,0.750140056022409,0.35294117647058826,-0.003120528488211893,0.0032292509286610113,-0.3670278228938321,0.2041000234948084,36.75686274509804,0.04165681959058134
green,0.02540608079966681,3.722069968177579,154372.jpg,33,-1.288185848745439,0.9647058823529412,0.6704281712685074,0.3215686274509804,-0.0008942928366326314,0.0021848246110669524,-0.13243713489188444,0.18901226730996315,32.85098039215686,0.035725637193652966
green,0.02707205331112037,3.6830997129758565,154372.jpg,34,-1.0987523711411096,0.9647058823529412,0.6825130052020809,0.3333333333333333,-0.001336486893756342,0.002024967983338818,-0.22668881776745517,0.1806528714033725,33.44313725490196,0.03263545994628344
green,0.02207413577675969,3.835236854799611,154372.jpg,35,-1.1457592876856704,0.9882352941176471,0.7166066426570629,0.3607843137254902,-0.0009938423482371676,0.0019925524109375625,-0.16744985175547425,0.18105516157312493,35.11372549019608,0.03278097153227037
green,0.02207413577675969,3.835236854799611,154372.jpg,36,-0.9066881204853248,0.9882352941176471,0.7413365346138456,0.3607843137254902,-0.002287215889542214,0.001952037488948775,-0.4286141430861794,0.17474853920887637,36.325490196078434,0.030537051955636198
green,0.02623906705539359,3.7113914346313637,154372.jpg,37,-1.3321458720780261,0.9647058823529412,0.6615446178471388,0.3215686274509804,-0.0011353972782478631,0.00256331770559058,-0.14627313480431933,0.19799813215216686,32.4156862745098,0.039203260335746934
green,0.03290295710120783,3.541641104698316,154372.jpg,38,0.3005763496293672,0.9647058823529412,0.8076030412164867,0.47843137254901963,-0.001606209425264597,0.0006891046810934781,-0.9247633456175185,0.12020536573742815,39.57254901960785,0.014449329952068865
green,0.02457309454394003,3.750361689833087,154372.jpg,39,-1.1171789617772558,0.9803921568627451,0.7318927571028412,0.39215686274509803,-0.0005518502839359096,0.0014244749961299426,-0.1209725761749966,0.16584846146051854,35.86274509803922,0.027505712168821108
blue,0.02707205331112037,3.6654865248665636,154372.jpg,0,-1.1053277622652418,0.9450980392156862,0.6625850340136054,0.30980392156862746,-0.0015057079508976176,0.0021639670569180524,-0.242355750319741,0.18383539744948957,32.46666666666666,0.03379545335541179
blue,0.02707205331112037,3.6654865248665627,154372.jpg,1,-1.2997976507597064,0.9450980392156862,0.6492997198879551,0.29411764705882354,-0.0010194957534834569,0.002357909529818537,-0.14186181984416207,0.1929774802609388,31.8156862745098,0.03724030788786103
blue,0.029571012078300714,3.5982245480093322,154372.jpg,2,-1.3391289774162207,0.9450980392156862,0.6416966786714685,0.2980392156862745,-0.0012433374241866252,0.00269809814647902,-0.15365532986914895,0.2007615124945259,31.44313725490196,0.04030518489908968
blue,0.028738025822573933,3.6441294577741323,154372.jpg,3,-1.1541874875837572,0.9725490196078431,0.6970788315326131,0.33725490196078434,-0.001055877117051025,0.0020958522155113623,-0.17070002124427272,0.1835664324342326,34.15686274509804,0.03369663511663168
blue,0.02707205331112037,3.683099712975856,154372.jpg,4,-1.2881537503093659,0.9490196078431372,0.6644257703081232,0.30196078431372547,-0.001369133186311265,0.0025345030272804245,-0.18139472498397094,0.19615844705895347,32.55686274509804,0.038478136352580246
blue,0.023740108288213248,3.778653411488595,154372.jpg,5,-1.2826367782031105,0.9490196078431372,0.6739495798319326,0.29411764705882354,-0.002920340058910344,0.003000276009053737,-0.3417504832542363,0.20444418517603738,33.0235294117647,0.04179742485229386
blue,0.027905039566847152,3.6724211794296413,154372.jpg,6,-1.1043293507944667,0.9803921568627451,0.7274109643857543,0.3215686274509804,-0.0034402285203509004,0.0034846874198255474,-0.3875132759651748,0.20706191936427737,35.64313725490196,0.0428746384508185
blue,0.02707205331112037,3.700712901085149,154372.jpg,7,-0.919830959397927,0.9725490196078431,0.7241296518607443,0.34509803921568627,-0.0022587608880770276,0.001955250545104428,-0.4207677238186244,0.17509588787458508,35.48235294117647,0.030658569950589274
blue,0.02540608079966681,3.722069968177579,154372.jpg,8,-1.104803909887915,0.9647058823529412,0.7102040816326531,0.3686274509803922,-0.0005314218812890611,0.0014801828556529452,-0.11374793446066121,0.1671726798625935,34.800000000000004,0.02794670489244117
blue,0.027905039566847152,3.6724211794296413,154372.jpg,9,-1.1043293507944667,0.9803921568627451,0.7274109643857543,0.3215686274509804,-0.0034402285203509004,0.0034846874198255474,-0.3875132759651748,0.20706191936427737,35.64313725490196,0.0428746384508185
blue,0.023740108288213248,3.778653411488595,154372.jpg,10,-1.2826367782031105,0.9490196078431372,0.6739495798319326,0.29411764705882354,-0.002920340058910344,0.003000276009053737,-0.3417504832542363,0.20444418517603738,33.0235294117647,0.04179742485229386
blue,0.027905039566847152,3.6724211794296413,154372.jpg,11,-1.1043293507944667,0.9803921568627451,0.7274109643857543,0.3215686274509804,-0.0034402285203509004,0.0034846874198255474,-0.3875132759651748,0.20706191936427737,35.64313725490196,0.0428746384508185
blue,0.03123698458975427,3.541641104698316,154372.jpg,12,0.2486789318458884,0.9254901960784314,0.7719887955182073,0.44313725490196076,-0.0015200348717506462,0.0006613798898281047,-0.8918573715577782,0.11944997092304176,37.82745098039216,0.014268295553515522
blue,0.028738025822573933,3.6441294577741323,154372.jpg,13,-1.1541874875837572,0.9725490196078431,0.6970788315326131,0.33725490196078434,-0.001055877117051025,0.0020958522155113623,-0.17070002124427272,0.1835664324342326,34.15686274509804,0.03369663511663168
blue,0.02707205331112037,3.6654865248665627,154372.jpg,14,-1.2997976507597064,0.9450980392156862,0.6492997198879551,0.29411764705882354,-0.0010194957534834569,0.002357909529818537,-0.14186181984416207,0.1929774802609388,31.8156862745098,0.03724030788786103
blue,0.02707205331112037,3.6654865248665636,154372.jpg,15,-1.1053277622652418,0.9450980392156862,0.6625850340136054,0.30980392156862746,-0.0015057079508976176,0.0021639670569180524,-0.242355750319741,0.18383539744948957,32.46666666666666,0.03379545335541179
blue,0.02707205331112037,3.700712901085149,154372.jpg,16,-0.919830959397927,0.9725490196078431,0.7241296518607443,0.34509803921568627,-0.0022587608880770276,0.001955250545104428,-0.4207677238186244,0.17509588787458508,35.48235294117647,0.030658569950589274
blue,0.02623906705539359,3.6937782465220717,154372.jpg,17,-0.4467434028247119,0.9372549019607843,0.7059623849539817,0.2980392156862745,-0.0013930189190709628,0.0013234526652902124,-0.4055053161240051,0.15088757803820432,34.5921568627451,0.022767061206235197
blue,0.02540608079966681,3.722069968177579,154372.jpg,18,-1.104803909887915,0.9647058823529412,0.7102040816326531,0.3686274509803922,-0.0005314218812890611,0.0014801828556529452,-0.11374793446066121,0.1671726798625935,34.800000000000004,0.02794670489244117
blue,0.027905039566847152,3.654807991320348,154372.jpg,19,-0.8470464901479762,0.9490196078431372,0.7415766306522609,0.44313725490196076,-0.001359556520027914,0.0008885861842343554,-0.4695140452800235,0.1425332625537998,36.33725490196078,0.020315730934230433
blue,0.023740108288213248,3.778653411488595,154372.jpg,20,-1.2826367782031105,0.9490196078431372,0.6739495798319326,0.29411764705882354,-0.002920340058910344,0.003000276009053737,-0.3417504832542363,0.20444418517603738,33.0235294117647,0.04179742485229386
blue,0.027905039566847152,3.6724211794296413,154372.jpg,21,-1.1043293507944667,0.9803921568627451,0.7274109643857543,0.3215686274509804,-0.0034402285203509004,0.0034846874198255474,-0.3875132759651748,0.20706191936427737,35.64313725490196,0.0428746384508185
blue,0.03123698458975427,3.541641104698316,154372.jpg,22,0.2486789318458884,0.9254901960784314,0.7719887955182073,0.44313725490196076,-0.0015200348717506462,0.0006613798898281047,-0.8918573715577782,0.11944997092304176,37.82745098039216,0.014268295553515522
blue,0.02707205331112037,3.6654865248665627,154372.jpg,23,-1.2997976507597064,0.9450980392156862,0.6492997198879551,0.29411764705882354,-0.0010194957534834569,0.002357909529818537,-0.14186181984416207,0.1929774802609388,31.8156862745098,0.03724030788786103
blue,0.028738025822573933,3.6441294577741323,154372.jpg,24,-1.1541874875837572,0.9725490196078431,0.6970788315326131,0.33725490196078434,-0.001055877117051025,0.0020958522155113623,-0.17070002124427272,0.1835664324342326,34.15686274509804,0.03369663511663168
blue,0.02707205331112037,3.6654865248665636,154372.jpg,25,-1.1053277622652418,0.9450980392156862,0.6625850340136054,0.30980392156862746,-0.0015057079508976176,0.0021639670569180524,-0.242355750319741,0.18383539744948957,32.46666666666666,0.03379545335541179
blue,0.02623906705539359,3.6937782465220717,154372.jpg,26,-0.4467434028247119,0.9372549019607843,0.7059623849539817,0.2980392156862745,-0.0013930189190709628,0.0013234526652902124,-0.4055053161240051,0.15088757803820432,34.5921568627451,0.022767061206235197
blue,0.02873802582257393,3.6265162696648403,154372.jpg,27,1.1192709179742382,0.9254901960784314,0.7605442176870748,0.3215686274509804,-0.0034133425602783578,0.0016265902945759646,-1.2185307977599227,0.14096602554111481,37.266666666666666,0.01987142035685823
blue,0.02707205331112037,3.700712901085149,154372.jpg,28,-0.919830959397927,0.9725490196078431,0.7241296518607443,0.34509803921568627,-0.0022587608880770276,0.001955250545104428,-0.4207677238186244,0.17509588787458508,35.48235294117647,0.030658569950589274
blue,0.02540608079966681,3.722069968177579,154372.jpg,29,-1.104803909887915,0.9647058823529412,0.7102040816326531,0.3686274509803922,-0.0005314218812890611,0.0014801828556529452,-0.11374793446066121,0.1671726798625935,34.800000000000004,0.02794670489244117
blue,0.023740108288213248,3.778653411488595,154372.jpg,30,-1.2826367782031105,0.9490196078431372,0.6739495798319326,0.29411764705882354,-0.002920340058910344,0.003000276009053737,-0.3417504832542363,0.20444418517603738,33.0235294117647,0.04179742485229386
blue,0.02707205331112037,3.683099712975856,154372.jpg,31,-1.2881537503093659,0.9490196078431372,0.6644257703081232,0.30196078431372547,-0.001369133186311265,0.0025345030272804245,-0.18139472498397094,0.19615844705895347,32.55686274509804,0.038478136352580246
blue,0.027905039566847152,3.6724211794296413,154372.jpg,32,-1.1043293507944667,0.9803921568627451,0.7274109643857543,0.3215686274509804,-0.0034402285203509004,0.0034846874198255474,-0.3875132759651748,0.20706191936427737,35.64313725490196,0.0428746384508185
blue,0.02707205331112037,3.6654865248665627,154372.jpg,33,-1.2997976507597064,0.9450980392156862,0.6492997198879551,0.29411764705882354,-0.0010194957534834569,0.002357909529818537,-0.14186181984416207,0.1929774802609388,31.8156862745098,0.03724030788786103
blue,0.02707205331112037,3.6654865248665636,154372.jpg,34,-1.1053277622652418,0.9450980392156862,0.6625850340136054,0.30980392156862746,-0.0015057079508976176,0.0021639670569180524,-0.242355750319741,0.18383539744948957,32.46666666666666,0.03379545335541179
