color,energy,entropy,img,kp,kurtosis,max,mean,min,moment_3,moment_4,skew,std,sum,var
green,0.03540191586838817,3.4743791278410843,132357.jpg,15,-0.8765595231220611,0.6980392156862745,0.42408963585434173,0.21568627450980393,0.0012555433773443465,0.0006027153109577225,0.5741529785977116,0.12979800970374972,20.780392156862746,0.016847523323054708
green,0.02873802582257393,3.665486524866563,132357.jpg,16,-0.945434045495662,0.7254901960784313,0.4657863145258103,0.26666666666666666,0.0006845511624221602,0.0006202513148274049,0.29889607188892614,0.1318141099718714,22.823529411764707,0.017374959587676604
green,0.025406080799666806,3.7396831562868718,132357.jpg,17,-1.019033361923796,0.7176470588235294,0.45986394557823124,0.26666666666666666,0.0007730844313425643,0.0005388840837184813,0.3649751376785765,0.12842647097783583,22.53333333333333,0.016493358447820905
green,0.03206997084548105,3.530962571152101,132357.jpg,18,-0.7635464627506221,0.7058823529411765,0.45218087234893956,0.3215686274509804,0.001004277476326678,0.0003396984703238566,0.7340124717734897,0.11101545105249563,22.15686274509804,0.012324430372389053
green,0.04039983340274886,3.3398551741266216,132357.jpg,19,0.7547916794538563,0.6705882352941176,0.39175670268107243,0.29411764705882354,0.0010089232035937457,0.00028840544726858186,1.2296879042976003,0.09361693170394202,19.19607843137255,0.008764129901660544
green,0.03206997084548105,3.5523196382445312,132357.jpg,20,-1.0290066888455083,0.7411764705882353,0.4256902761104442,0.20784313725490197,0.0017548413934445738,0.001191579259292707,0.45515522376718176,0.1568048336967186,20.858823529411765,0.02458775587065558
green,0.03206997084548105,3.5523196382445312,132357.jpg,21,-1.0290066888455083,0.7411764705882353,0.4256902761104442,0.20784313725490197,0.0017548413934445738,0.001191579259292707,0.45515522376718176,0.1568048336967186,20.858823529411765,0.02458775587065558
green,0.03206997084548105,3.5523196382445312,132357.jpg,22,-1.0290066888455083,0.7411764705882353,0.4256902761104442,0.20784313725490197,0.0017548413934445738,0.001191579259292707,0.45515522376718176,0.1568048336967186,20.858823529411765,0.02458775587065558
green,0.041232819658475646,3.4071171509838534,132357.jpg,23,-0.18066543845058947,0.6980392156862745,0.4140856342537015,0.27450980392156865,0.0012862271186596926,0.00047437425684791366,0.8706363365783141,0.11389210619730127,20.29019607843137,0.012971411854057348
green,0.02957101207830071,3.5982245480093322,132357.jpg,24,-1.1351133622475655,0.7333333333333333,0.4508203281312525,0.22745098039215686,0.0009473960127178083,0.0008787874596856116,0.296215644789959,0.1473356533991786,22.090196078431372,0.021707794762562887
green,0.03206997084548105,3.530962571152101,132357.jpg,25,-0.7635464627506221,0.7058823529411765,0.45218087234893956,0.3215686274509804,0.001004277476326678,0.0003396984703238566,0.7340124717734897,0.11101545105249563,22.15686274509804,0.012324430372389053
green,0.029571012078300714,3.6158377361186247,132357.jpg,26,-0.15105794470982703,0.6431372549019608,0.37631052420968386,0.13333333333333333,1.0232615475571021e-05,0.0005518218166318243,0.006232326779024256,0.11797196480860665,18.43921568627451,0.013917384480803128
green,0.04039983340274886,3.3398551741266216,132357.jpg,27,0.7547916794538563,0.6705882352941176,0.39175670268107243,0.29411764705882354,0.0010089232035937457,0.00028840544726858186,1.2296879042976003,0.09361693170394202,19.19607843137255,0.008764129901660544
green,0.026239067055393587,3.7113914346313637,132357.jpg,28,-1.3057865035524907,0.6823529411764706,0.4452180872348939,0.2627450980392157,0.000795663362135072,0.0005468244825906256,0.33042241449076576,0.13403553538264504,21.8156862745098,0.017965524745312288
green,0.02873802582257393,3.665486524866563,132357.jpg,29,-0.945434045495662,0.7254901960784313,0.4657863145258103,0.26666666666666666,0.0006845511624221602,0.0006202513148274049,0.29889607188892614,0.1318141099718714,22.823529411764707,0.017374959587676604
green,0.03206997084548105,3.5523196382445312,132357.jpg,30,-1.0290066888455083,0.7411764705882353,0.4256902761104442,0.20784313725490197,0.0017548413934445738,0.001191579259292707,0.45515522376718176,0.1568048336967186,20.858823529411765,0.02458775587065558
green,0.03206997084548105,3.5523196382445312,132357.jpg,31,-1.0290066888455083,0.7411764705882353,0.4256902761104442,0.20784313725490197,0.0017548413934445738,0.001191579259292707,0.45515522376718176,0.1568048336967186,20.858823529411765,0.02458775587065558
green,0.041232819658475646,3.4071171509838534,132357.jpg,32,-0.18066543845058947,0.6980392156862745,0.4140856342537015,0.27450980392156865,0.0012862271186596926,0.00047437425684791366,0.8706363365783141,0.11389210619730127,20.29019607843137,0.012971411854057348
green,0.02957101207830071,3.5982245480093322,132357.jpg,33,-1.1351133622475655,0.7333333333333333,0.4508203281312525,0.22745098039215686,0.0009473960127178083,0.0008787874596856116,0.296215644789959,0.1473356533991786,22.090196078431372,0.021707794762562887
green,0.03206997084548105,3.5523196382445312,132357.jpg,34,-1.0290066888455083,0.7411764705882353,0.4256902761104442,0.20784313725490197,0.0017548413934445738,0.001191579259292707,0.45515522376718176,0.1568048336967186,20.858823529411765,0.02458775587065558
green,0.03540191586838817,3.4743791278410843,132357.jpg,35,-0.8765595231220611,0.6980392156862745,0.42408963585434173,0.21568627450980393,0.0012555433773443465,0.0006027153109577225,0.5741529785977116,0.12979800970374972,20.780392156862746,0.016847523323054708
green,0.03206997084548105,3.530962571152101,132357.jpg,36,-0.7635464627506221,0.7058823529411765,0.45218087234893956,0.3215686274509804,0.001004277476326678,0.0003396984703238566,0.7340124717734897,0.11101545105249563,22.15686274509804,0.012324430372389053
green,0.026239067055393587,3.7113914346313637,132357.jpg,37,-1.3057865035524907,0.6823529411764706,0.4452180872348939,0.2627450980392157,0.000795663362135072,0.0005468244825906256,0.33042241449076576,0.13403553538264504,21.8156862745098,0.017965524745312288
green,0.031236984589754272,3.5806113599000393,132357.jpg,38,-0.8628052944680773,0.7254901960784313,0.46634653861544617,0.2549019607843137,0.0007130653063178712,0.0006133203114573977,0.3234050991992506,0.1301549874040392,22.850980392156863,0.0169403207461456
green,0.02873802582257393,3.665486524866563,132357.jpg,39,-0.945434045495662,0.7254901960784313,0.4657863145258103,0.26666666666666666,0.0006845511624221602,0.0006202513148274049,0.29889607188892614,0.1318141099718714,22.823529411764707,0.017374959587676604
blue,0.03290295710120783,3.502670849496593,132357.jpg,0,0.13837306034518937,0.615686274509804,0.3184473789515806,0.1843137254901961,0.0013504045264760261,0.00047697294004568234,0.9865565960935753,0.11103177775776056,15.603921568627449,0.012328055672048732
blue,0.023740108288213248,3.778653411488595,132357.jpg,1,-1.162807539435285,0.592156862745098,0.32412965186074433,0.10980392156862745,0.0009944469364929044,0.0008549361129488273,0.3138682300561825,0.1468739422512283,15.882352941176471,0.021571954912417146
blue,0.031236984589754272,3.541641104698316,132357.jpg,2,-0.8325601143219981,0.592156862745098,0.33421368547418967,0.1843137254901961,0.0010409641266678428,0.0003948413269981502,0.6638639825433155,0.11617665967603039,16.376470588235293,0.013497016253480185
blue,0.028738025822573933,3.6265162696648403,132357.jpg,3,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.029571012078300714,3.6158377361186247,132357.jpg,4,0.00044222563657214664,0.5254901960784314,0.24417767106842736,0.09019607843137255,0.0014309971221114996,0.000533727176290247,0.929048153135283,0.1154871096011309,11.964705882352941,0.013337272484023622
blue,0.03373594335693462,3.557841609765936,132357.jpg,5,-0.8344425117422944,0.5647058823529412,0.29275710284113643,0.09803921568627451,0.0012584774127466815,0.0005395953801036067,0.6345583249956057,0.12563904492657094,14.345098039215685,0.01578516961006091
blue,0.028738025822573933,3.6265162696648403,132357.jpg,6,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.02873802582257393,3.6089030815555474,132357.jpg,7,-0.07735073099378553,0.615686274509804,0.3225290116046419,0.1568627450980392,0.0011553700790311408,0.0004733066267734892,0.8048161884296657,0.11280840816820724,15.803921568627453,0.012725736953444845
blue,0.02790503956684715,3.6548079913203475,132357.jpg,8,-0.2520691695152957,0.5490196078431373,0.26634653861544616,0.0196078431372549,0.0002009075962126684,0.0006711755629726021,0.10283089203020779,0.12501369300281795,13.05098039215686,0.015628423438202813
blue,0.03290295710120784,3.502670849496593,132357.jpg,9,0.5968506222183207,0.4823529411764706,0.25618247298919566,0.1568627450980392,0.0005572308672054934,0.00013851754677754447,1.1398517585416115,0.07877630336506364,12.552941176470588,0.006205705971864536
blue,0.028738025822573933,3.6265162696648403,132357.jpg,10,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.028738025822573933,3.6265162696648403,132357.jpg,11,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.028738025822573933,3.6265162696648403,132357.jpg,12,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.03290295710120783,3.502670849496593,132357.jpg,13,0.13837306034518937,0.615686274509804,0.3184473789515806,0.1843137254901961,0.0013504045264760261,0.00047697294004568234,0.9865565960935753,0.11103177775776056,15.603921568627449,0.012328055672048732
blue,0.023740108288213248,3.778653411488595,132357.jpg,14,-1.162807539435285,0.592156862745098,0.32412965186074433,0.10980392156862745,0.0009944469364929044,0.0008549361129488273,0.3138682300561825,0.1468739422512283,15.882352941176471,0.021571954912417146
blue,0.03373594335693462,3.557841609765936,132357.jpg,15,-0.8344425117422944,0.5647058823529412,0.29275710284113643,0.09803921568627451,0.0012584774127466815,0.0005395953801036067,0.6345583249956057,0.12563904492657094,14.345098039215685,0.01578516961006091
blue,0.030403998334027488,3.587546014463117,132357.jpg,16,-0.8812115002247953,0.6078431372549019,0.350220088035214,0.13725490196078433,0.0006844885198571512,0.0006166010612092719,0.30720527806959114,0.13061082275273436,17.160784313725486,0.01705918702014619
blue,0.027072053311120368,3.6654865248665636,132357.jpg,17,-0.9508390827941575,0.592156862745098,0.3363745498199279,0.1450980392156863,0.0007226512458046193,0.00045535169527213565,0.39705492334367154,0.12209355053799019,16.48235294117647,0.014906835082972764
blue,0.031236984589754272,3.541641104698316,132357.jpg,18,-0.8325601143219981,0.592156862745098,0.33421368547418967,0.1843137254901961,0.0010409641266678428,0.0003948413269981502,0.6638639825433155,0.11617665967603039,16.376470588235293,0.013497016253480185
blue,0.04039983340274886,3.3398551741266225,132357.jpg,19,0.7762458718100813,0.5294117647058824,0.24553821528611444,0.1411764705882353,0.0010163166533050173,0.00030030385304800645,1.2068507405359323,0.09443329863713079,12.031372549019608,0.008917647891489529
blue,0.028738025822573933,3.6265162696648403,132357.jpg,20,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.028738025822573933,3.6265162696648403,132357.jpg,21,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.028738025822573933,3.6265162696648403,132357.jpg,22,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.03290295710120783,3.502670849496593,132357.jpg,23,0.13837306034518937,0.615686274509804,0.3184473789515806,0.1843137254901961,0.0013504045264760261,0.00047697294004568234,0.9865565960935753,0.11103177775776056,15.603921568627449,0.012328055672048732
blue,0.023740108288213248,3.778653411488595,132357.jpg,24,-1.162807539435285,0.592156862745098,0.32412965186074433,0.10980392156862745,0.0009944469364929044,0.0008549361129488273,0.3138682300561825,0.1468739422512283,15.882352941176471,0.021571954912417146
blue,0.031236984589754272,3.541641104698316,132357.jpg,25,-0.8325601143219981,0.592156862745098,0.33421368547418967,0.1843137254901961,0.0010409641266678428,0.0003948413269981502,0.6638639825433155,0.11617665967603039,16.376470588235293,0.013497016253480185
blue,0.02790503956684715,3.6548079913203475,132357.jpg,26,-0.2520691695152957,0.5490196078431373,0.26634653861544616,0.0196078431372549,0.0002009075962126684,0.0006711755629726021,0.10283089203020779,0.12501369300281795,13.05098039215686,0.015628423438202813
blue,0.04039983340274886,3.3398551741266225,132357.jpg,27,0.7762458718100813,0.5294117647058824,0.24553821528611444,0.1411764705882353,0.0010163166533050173,0.00030030385304800645,1.2068507405359323,0.09443329863713079,12.031372549019608,0.008917647891489529
blue,0.030403998334027495,3.605159202572409,132357.jpg,28,-1.2998664824217814,0.5764705882352941,0.33717486994797913,0.1411764705882353,0.0007439119915036624,0.0006196160391290789,0.28202775026209514,0.13816877445244027,16.52156862745098,0.019090610233689315
blue,0.030403998334027488,3.587546014463117,132357.jpg,29,-0.8812115002247953,0.6078431372549019,0.350220088035214,0.13725490196078433,0.0006844885198571512,0.0006166010612092719,0.30720527806959114,0.13061082275273436,17.160784313725486,0.01705918702014619
blue,0.028738025822573933,3.6265162696648403,132357.jpg,30,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.028738025822573933,3.6265162696648403,132357.jpg,31,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
blue,0.03290295710120783,3.502670849496593,132357.jpg,32,0.13837306034518937,0.615686274509804,0.3184473789515806,0.1843137254901961,0.0013504045264760261,0.00047697294004568234,0.9865565960935753,0.11103177775776056,15.603921568627449,0.012328055672048732
blue,0.023740108288213248,3.778653411488595,132357.jpg,33,-1.162807539435285,0.592156862745098,0.32412965186074433,0.10980392156862745,0.0009944469364929044,0.0008549361129488273,0.3138682300561825,0.1468739422512283,15.882352941176471,0.021571954912417146
blue,0.028738025822573933,3.6265162696648403,132357.jpg,34,-1.05872107576787,0.6313725490196078,0.31852741096438575,0.10196078431372549,0.0017100404194734095,0.0012251144979946319,0.4294769111332653,0.15849741551568344,15.607843137254902,0.02512143072515121
